timestamp,turns_left,my_loc,opp_loc,action_dir,action_type,my_turds_left,my_eggs_count,opp_eggs_count,oscillation
1764719386.3166962,40,"(7, 6)","(1, 6)",0,EGG,5,0,1,0
1764719398.5068815,39,"(7, 5)","(1, 5)",3,PLAIN,5,1,1,0
1764719408.5479925,38,"(6, 5)","(1, 4)",0,EGG,5,1,2,0
1764719420.7120965,37,"(6, 4)","(1, 3)",3,PLAIN,5,2,2,0
1764719430.7503753,36,"(5, 4)","(1, 2)",0,EGG,5,2,3,0
1764719440.7868538,35,"(5, 3)","(0, 2)",0,PLAIN,5,3,3,0
1764719450.2948287,34,"(5, 2)","(0, 1)",0,EGG,5,3,4,0
1764719462.453298,33,"(5, 1)","(0, 0)",3,PLAIN,5,4,4,0
1764719472.4875643,32,"(4, 1)","(1, 0)",0,EGG,5,4,5,0
1764719482.9514906,31,"(4, 0)","(2, 0)",1,PLAIN,5,5,5,0
1764719492.4714532,30,"(5, 0)","(2, 1)",2,EGG,5,5,6,0
1764719506.764406,29,"(5, 1)","(2, 2)",1,PLAIN,5,6,6,0
1764719516.804465,28,"(6, 1)","(2, 3)",0,EGG,5,6,7,0
1764719531.0974689,27,"(6, 0)","(3, 3)",1,PLAIN,5,7,7,0
1764719541.1334126,26,"(7, 0)","(3, 2)",2,EGG,5,7,8,0
1764719555.4194517,25,"(7, 1)","(4, 2)",2,TURD,5,8,8,0
1764719565.4644783,24,"(7, 2)","(4, 3)",0,EGG,4,8,9,0
1764719565.6832287,23,"(7, 1)","(5, 3)",0,PLAIN,4,9,9,0
1764719571.0872023,22,"(7, 0)","(6, 3)",3,PLAIN,4,9,10,0
1764719571.1296632,21,"(6, 0)","(7, 3)",2,PLAIN,4,9,10,0
1764719578.0636916,20,"(6, 1)","(7, 4)",3,PLAIN,4,9,11,0
1764719578.182965,19,"(5, 1)","(6, 4)",0,PLAIN,4,9,11,0
1764719592.4681532,18,"(5, 0)","(7, 4)",3,PLAIN,4,9,12,0
1764719604.645553,17,"(4, 0)","(7, 5)",3,PLAIN,4,9,12,0
1764719611.9167438,16,"(3, 0)","(7, 4)",1,EGG,4,9,13,0
1764719790.461646,40,"(0, 6)","(7, 6)",0,EGG,5,0,0,0
1764719790.500884,39,"(0, 5)","(6, 6)",0,PLAIN,5,1,1,0
1764719800.5409226,38,"(0, 4)","(6, 5)",0,EGG,5,1,1,0
1764719810.5853493,37,"(0, 3)","(6, 4)",0,PLAIN,5,2,2,0
1764719820.620506,36,"(0, 2)","(6, 3)",0,EGG,5,2,2,0
1764719830.6699471,35,"(0, 1)","(6, 2)",1,PLAIN,5,3,3,0
1764719840.709415,34,"(1, 1)","(6, 1)",0,EGG,5,3,3,0
1764719850.7489455,33,"(1, 0)","(7, 1)",1,PLAIN,5,4,4,0
1764719860.7856545,32,"(2, 0)","(7, 0)",2,EGG,5,4,4,0
1764719870.8188195,31,"(2, 1)","(6, 0)",1,PLAIN,5,5,5,0
1764719880.8545177,30,"(3, 1)","(5, 0)",0,EGG,5,5,5,0
1764719890.315295,29,"(3, 0)","(6, 0)",1,PLAIN,5,6,6,0
1764719890.4050934,28,"(4, 0)","(7, 0)",2,EGG,5,6,6,0
1764719900.4403555,27,"(4, 1)","(7, 1)",1,PLAIN,5,7,6,0
1764719910.4848084,26,"(5, 1)","(7, 2)",3,EGG,5,7,6,0
1764719920.5198517,25,"(4, 1)","(7, 3)",2,PLAIN,5,8,7,0
1764719930.5569556,24,"(4, 2)","(7, 4)",0,EGG,5,8,7,0
1764719930.8967557,23,"(4, 1)","(7, 3)",0,PLAIN,5,9,8,0
1764719931.0004892,22,"(4, 0)","(6, 3)",2,PLAIN,5,9,8,0
1764719931.1932735,21,"(4, 1)","(5, 3)",0,PLAIN,5,9,8,1
1764719932.5726852,20,"(4, 0)","(5, 4)",2,PLAIN,5,9,8,1
1764719932.6693373,19,"(4, 1)","(5, 5)",0,PLAIN,5,9,9,1
1764719933.7376974,18,"(4, 0)","(5, 6)",2,PLAIN,5,9,9,1
1764719933.832092,17,"(4, 1)","(4, 6)",0,PLAIN,5,9,10,1
1764719935.0603173,16,"(4, 0)","(4, 7)",2,PLAIN,5,9,10,1
1764719935.180274,15,"(4, 1)","(3, 7)",0,TURD,5,9,11,1
1764719936.1548626,14,"(4, 0)","(3, 6)",2,PLAIN,4,9,11,0
1764719936.693291,13,"(4, 1)","(2, 6)",1,PLAIN,4,9,12,0
1764719937.0741403,12,"(5, 1)","(2, 5)",3,PLAIN,4,9,12,0
1764719937.5287619,11,"(4, 1)","(1, 5)",1,PLAIN,4,9,13,0
1764719937.8447433,10,"(5, 1)","(1, 4)",3,PLAIN,4,9,13,1
1764719938.216604,9,"(4, 1)","(1, 3)",1,PLAIN,4,9,14,1
1764719938.5267441,8,"(5, 1)","(1, 2)",3,PLAIN,4,9,14,0
1764719938.732894,7,"(4, 1)","(1, 3)",1,PLAIN,4,9,15,1
1764719938.7665858,6,"(5, 1)","(0, 3)",3,PLAIN,4,9,15,0
1764719938.9100413,5,"(4, 1)","(1, 3)",1,PLAIN,4,9,16,1
1764719938.9488769,4,"(5, 1)","(2, 3)",3,PLAIN,4,9,16,1
1764719938.9863327,3,"(4, 1)","(2, 4)",1,PLAIN,4,9,16,1
1764719939.0283246,2,"(5, 1)","(3, 4)",3,PLAIN,4,9,16,1
1764719939.0691378,1,"(4, 1)","(3, 5)",1,PLAIN,4,9,16,1
1764720108.6496832,40,"(7, 5)","(0, 5)",0,EGG,5,0,0,0
1764720108.6879523,39,"(7, 4)","(1, 5)",0,TURD,5,1,1,0
1764720118.7443254,38,"(7, 3)","(1, 6)",0,EGG,4,1,1,0
1764720128.7788398,37,"(7, 2)","(0, 6)",0,TURD,4,2,2,0
1764720138.81857,36,"(7, 1)","(0, 7)",0,EGG,3,2,2,0
1764720148.2926588,35,"(7, 0)","(1, 7)",3,TURD,3,3,3,0
1764720158.3376937,34,"(6, 0)","(2, 7)",2,EGG,2,3,3,0
1764720168.3805096,33,"(6, 1)","(3, 7)",2,TURD,2,4,4,0
1764720373.2727692,40,"(7, 3)","(0, 3)",0,EGG,5,0,0,0
1764720373.3124142,39,"(7, 2)","(1, 3)",0,TURD,5,1,1,0
1764720383.3479445,38,"(7, 1)","(1, 2)",0,EGG,4,1,1,0
1764720393.3845422,37,"(7, 0)","(1, 1)",3,PLAIN,4,2,2,0
1764720403.4281955,36,"(6, 0)","(2, 1)",2,EGG,4,2,2,0
1764720413.4654832,35,"(6, 1)","(2, 2)",2,TURD,4,3,3,0
1764720423.5043359,34,"(6, 2)","(2, 3)",0,EGG,3,3,3,0
1764720433.5404289,33,"(6, 1)","(3, 3)",3,PLAIN,3,4,4,0
1764720443.5781436,32,"(5, 1)","(4, 3)",0,EGG,3,4,4,0
1764720453.6235049,31,"(5, 0)","(5, 3)",3,PLAIN,3,5,5,0
1764720463.6618106,30,"(4, 0)","(6, 3)",2,EGG,3,5,5,0
1764720473.6963859,29,"(4, 1)","(6, 4)",2,TURD,3,6,6,0
1764720473.9607377,28,"(4, 2)","(6, 5)",0,EGG,2,6,6,0
1764720483.994048,27,"(4, 1)","(6, 4)",3,PLAIN,2,7,7,0
1764720494.0299213,26,"(3, 1)","(5, 4)",0,EGG,2,7,7,0
1764720504.0645435,25,"(3, 0)","(5, 5)",3,PLAIN,2,8,8,0
1764720514.0974855,24,"(2, 0)","(5, 6)",1,EGG,2,8,8,0
1764720514.7066882,23,"(3, 0)","(6, 6)",2,PLAIN,2,9,9,0
1764720515.4112191,22,"(3, 1)","(7, 6)",0,PLAIN,2,9,9,0
1764720515.4936042,21,"(3, 0)","(7, 7)",2,PLAIN,2,9,10,0
1764720515.8997521,20,"(3, 1)","(6, 7)",0,PLAIN,2,9,10,1
1764720515.940055,19,"(3, 0)","(5, 7)",2,PLAIN,2,9,11,1
1764720516.4818811,18,"(3, 1)","(4, 7)",0,PLAIN,2,9,11,1
1764720516.5215309,17,"(3, 0)","(3, 7)",2,PLAIN,2,9,12,1
1764720517.4913409,16,"(3, 1)","(3, 6)",0,PLAIN,2,9,12,1
1764720517.5366218,15,"(3, 0)","(4, 6)",2,PLAIN,2,9,13,0
1764720518.0534115,14,"(3, 1)","(4, 5)",1,PLAIN,2,9,13,0
1764720518.6783347,13,"(4, 1)","(3, 5)",1,PLAIN,2,9,14,0
1764720519.536877,12,"(5, 1)","(2, 5)",1,PLAIN,2,9,14,0
1764720520.2702594,11,"(6, 1)","(2, 6)",1,PLAIN,2,9,15,0
1764720521.345955,10,"(7, 1)","(1, 6)",3,PLAIN,2,9,15,0
1764720521.9283094,9,"(6, 1)","(1, 7)",1,PLAIN,2,9,16,0
1764720522.6358309,8,"(7, 1)","(0, 7)",3,PLAIN,2,9,16,1
1764720522.9168553,7,"(6, 1)","(1, 7)",1,PLAIN,2,9,17,1
1764720522.952278,6,"(7, 1)","(2, 7)",3,PLAIN,2,9,17,1
1764720523.4767458,5,"(6, 1)","(3, 7)",1,PLAIN,2,9,18,1
1764720523.5885446,4,"(7, 1)","(2, 7)",3,PLAIN,2,9,18,1
1764720523.7439299,3,"(6, 1)","(2, 6)",1,PLAIN,2,9,18,1
1764720523.849133,2,"(7, 1)","(1, 6)",3,PLAIN,2,9,18,1
1764720524.1676466,1,"(6, 1)","(1, 5)",1,PLAIN,2,9,18,1
1764720664.4998486,40,"(7, 3)","(0, 3)",0,EGG,5,0,0,0
1764720664.5379589,39,"(7, 2)","(1, 3)",0,TURD,5,1,1,0
1764720674.581611,38,"(7, 1)","(1, 2)",0,EGG,4,1,1,0
1764720684.6376467,37,"(7, 0)","(1, 1)",3,PLAIN,4,2,2,0
1764720694.6929972,36,"(6, 0)","(2, 1)",2,EGG,4,2,2,0
1764720704.728968,35,"(6, 1)","(2, 2)",2,TURD,4,3,3,0
1764720714.766505,34,"(6, 2)","(2, 3)",0,EGG,3,3,3,0
1764720724.1207619,33,"(6, 1)","(3, 3)",3,PLAIN,3,4,4,0
1764720734.1674032,32,"(5, 1)","(4, 3)",0,EGG,3,4,4,0
1764720744.20458,31,"(5, 0)","(4, 2)",3,PLAIN,3,5,5,0
1764720754.241733,30,"(4, 0)","(4, 1)",1,EGG,3,5,5,0
1764720754.4241712,29,"(5, 0)","(3, 1)",1,PLAIN,3,6,6,0
1764720755.5777464,28,"(6, 0)","(3, 0)",2,PLAIN,3,6,6,0
1764720756.1143563,27,"(6, 1)","(2, 0)",1,PLAIN,3,6,7,0
1764720756.588418,26,"(7, 1)","(1, 0)",3,PLAIN,3,6,7,0
1764720756.882111,25,"(6, 1)","(0, 0)",1,PLAIN,3,6,8,1
1764720757.330432,24,"(7, 1)","(0, 1)",3,PLAIN,3,6,8,1
1764720757.5227945,23,"(6, 1)","(0, 2)",0,PLAIN,3,6,9,0
1764720757.6141527,22,"(6, 0)","(1, 2)",2,PLAIN,3,6,9,1
1764720757.6641252,21,"(6, 1)","(2, 2)",0,PLAIN,3,6,9,1
1764720758.0841496,20,"(6, 0)","(3, 2)",2,PLAIN,3,6,9,1
1764720758.3569133,19,"(6, 1)","(3, 1)",0,PLAIN,3,6,10,1
1764720758.4547338,18,"(6, 0)","(2, 1)",2,PLAIN,3,6,10,1
1764720758.5858102,17,"(6, 1)","(2, 0)",0,PLAIN,3,6,10,1
1764720758.6820576,16,"(6, 0)","(3, 0)",2,PLAIN,3,6,10,1
1764720758.7400212,15,"(6, 1)","(3, 1)",0,PLAIN,3,6,10,1
1764720758.7787256,14,"(6, 0)","(4, 1)",2,PLAIN,3,6,10,1
1764720758.834028,13,"(6, 1)","(4, 2)",0,PLAIN,3,6,10,1
1764720759.1589465,12,"(6, 0)","(5, 2)",2,PLAIN,3,6,10,1
1764720759.3573737,11,"(6, 1)","(5, 3)",0,PLAIN,3,6,11,1
1764720760.0486565,10,"(6, 0)","(6, 3)",2,PLAIN,3,6,11,1
1764720760.3038335,9,"(6, 1)","(6, 4)",0,PLAIN,3,6,12,1
1764720761.5112646,8,"(6, 0)","(7, 4)",2,PLAIN,3,6,12,1
1764720761.8444934,7,"(6, 1)","(7, 5)",0,PLAIN,3,6,13,1
1764720763.1314306,6,"(6, 0)","(7, 6)",2,PLAIN,3,6,13,1
1764720763.6347258,5,"(6, 1)","(7, 7)",0,PLAIN,3,6,14,1
1764720764.3379595,4,"(6, 0)","(6, 7)",2,PLAIN,3,6,14,1
1764720764.8198538,3,"(6, 1)","(5, 7)",0,PLAIN,3,6,15,1
1764720766.3888364,2,"(6, 0)","(5, 6)",2,PLAIN,3,6,15,1
1764720767.0226264,1,"(6, 1)","(5, 7)",0,PLAIN,3,6,16,1
1764720886.6596076,40,"(0, 5)","(6, 5)",0,EGG,5,0,1,0
1764720895.935236,39,"(0, 4)","(6, 6)",1,TURD,5,1,1,0
1764720905.8350158,38,"(1, 4)","(6, 7)",0,EGG,4,1,2,0
1764720915.8889105,37,"(1, 3)","(7, 7)",1,TURD,4,2,2,0
1764720925.937675,36,"(2, 3)","(6, 7)",0,EGG,3,2,3,0
1764720935.975579,35,"(2, 2)","(5, 7)",1,PLAIN,3,3,3,0
1764720946.0276656,34,"(3, 2)","(5, 6)",0,EGG,3,3,4,0
1764720956.0636616,33,"(3, 1)","(4, 6)",0,TURD,3,4,4,0
1764720966.1008277,32,"(3, 0)","(3, 6)",2,EGG,2,4,5,0
1764720976.134792,31,"(3, 1)","(2, 6)",1,PLAIN,2,5,5,0
1764720986.414014,30,"(4, 1)","(1, 6)",0,EGG,2,5,6,0
1764720996.4530864,29,"(4, 0)","(1, 5)",1,PLAIN,2,6,6,0
1764721005.9040723,28,"(5, 0)","(7, 5)",2,EGG,2,6,7,0
1764721015.9385352,27,"(5, 1)","(7, 4)",2,TURD,2,7,7,0
1764721025.974798,26,"(5, 2)","(7, 3)",0,EGG,1,7,7,0
1764721036.011248,25,"(5, 1)","(7, 2)",1,PLAIN,1,8,8,0
1764721046.0448573,24,"(6, 1)","(7, 1)",0,EGG,1,8,8,0
1764721046.2368956,23,"(6, 0)","(7, 0)",2,PLAIN,1,9,9,0
1764721046.4583282,22,"(6, 1)","(6, 0)",3,PLAIN,1,9,9,0
1764721046.5408874,21,"(5, 1)","(7, 0)",1,PLAIN,1,9,10,1
1764721046.6489763,20,"(6, 1)","(7, 1)",3,PLAIN,1,9,10,1
1764721046.7476926,19,"(5, 1)","(7, 2)",1,PLAIN,1,9,10,1
1764721046.8608234,18,"(6, 1)","(6, 2)",3,PLAIN,1,9,10,1
1764721047.0693164,17,"(5, 1)","(6, 3)",1,PLAIN,1,9,11,1
1764721047.187769,16,"(6, 1)","(6, 4)",3,PLAIN,1,9,11,1
1764721047.521398,15,"(5, 1)","(5, 4)",1,PLAIN,1,9,12,1
1764721047.8134458,14,"(6, 1)","(4, 4)",3,PLAIN,1,9,12,1
1764721048.5380094,13,"(5, 1)","(4, 3)",1,PLAIN,1,9,13,1
1764721048.7925603,12,"(6, 1)","(3, 3)",3,PLAIN,1,9,13,1
1764721049.085317,11,"(5, 1)","(3, 4)",1,PLAIN,1,9,14,1
1764721049.3032992,10,"(6, 1)","(2, 4)",3,PLAIN,1,9,14,1
1764721049.5055225,9,"(5, 1)","(3, 4)",1,PLAIN,1,9,15,1
1764721049.5409048,8,"(6, 1)","(3, 5)",3,PLAIN,1,9,15,1
1764721050.0630069,7,"(5, 1)","(3, 6)",1,PLAIN,1,9,16,1
1764721050.179396,6,"(6, 1)","(3, 7)",3,PLAIN,1,9,16,1
1764721050.684841,5,"(5, 1)","(2, 7)",1,PLAIN,1,9,17,1
1764721050.8104484,4,"(6, 1)","(1, 7)",3,PLAIN,1,9,17,1
1764721051.143258,3,"(5, 1)","(0, 7)",1,PLAIN,1,9,18,1
1764721051.2574005,2,"(6, 1)","(0, 6)",3,PLAIN,1,9,18,1
1764721051.387723,1,"(5, 1)","(0, 7)",1,PLAIN,1,9,19,1
1764721321.8497505,40,"(7, 6)","(1, 6)",0,EGG,5,0,1,0
1764721331.8886807,39,"(7, 5)","(1, 5)",3,PLAIN,5,1,1,0
1764721341.9268212,38,"(6, 5)","(1, 4)",0,EGG,5,1,2,0
1764721351.9653258,37,"(6, 4)","(1, 3)",3,PLAIN,5,2,2,0
1764721362.0007386,36,"(5, 4)","(1, 2)",0,EGG,5,2,3,0
1764721451.058607,40,"(7, 5)","(0, 5)",0,EGG,5,0,0,0
1764721451.093761,39,"(7, 4)","(1, 5)",0,TURD,5,1,1,0
1764721461.1395373,38,"(7, 3)","(1, 6)",0,EGG,4,1,1,0
1764721471.2040663,37,"(7, 2)","(1, 7)",0,PLAIN,4,2,2,0
1764721481.241194,36,"(7, 1)","(0, 7)",0,EGG,4,2,2,0
1764721491.289789,35,"(7, 0)","(1, 7)",3,PLAIN,4,3,3,0
1764721501.358287,34,"(6, 0)","(2, 7)",2,EGG,4,3,3,0
1764721511.3960762,33,"(6, 1)","(3, 7)",2,TURD,4,4,4,0
1764721521.4351141,32,"(6, 2)","(3, 6)",0,EGG,3,4,4,0
1764721531.4725862,31,"(6, 1)","(4, 6)",3,PLAIN,3,5,5,0
1764721541.5177515,30,"(5, 1)","(5, 6)",0,EGG,3,5,5,0
1764721551.5579026,29,"(5, 0)","(6, 6)",3,PLAIN,3,6,6,0
1764721561.596697,28,"(4, 0)","(6, 5)",2,EGG,3,6,6,0
1764721571.0731776,27,"(4, 1)","(5, 5)",2,TURD,3,7,7,0
1764721581.1107242,26,"(4, 2)","(4, 5)",0,EGG,2,7,7,0
1764721595.3973367,25,"(4, 1)","(4, 6)",3,PLAIN,2,8,8,0
1764721605.433776,24,"(3, 1)","(4, 7)",0,EGG,2,8,8,0
1764721619.7196138,23,"(3, 0)","(4, 6)",3,TURD,2,9,9,0
1764721619.8174965,22,"(2, 0)","(3, 6)",2,EGG,1,9,9,0
1764721634.1037402,21,"(2, 1)","(2, 6)",3,TURD,1,10,9,0
1764721644.1395483,20,"(1, 1)","(0, 5)",0,EGG,0,10,9,0
1764721658.4276836,19,"(1, 0)","(0, 4)",3,PLAIN,0,11,9,0
1764721668.4655588,18,"(0, 0)","(0, 3)",1,EGG,0,11,9,0
1764721669.0553548,17,"(1, 0)","(1, 3)",2,PLAIN,0,12,10,0
1764721679.117059,16,"(1, 1)","(1, 2)",3,PLAIN,0,12,10,0
1764721695.5263617,15,"(0, 1)","(1, 3)",2,PLAIN,0,12,11,0
1764721705.560426,14,"(0, 2)","(1, 4)",0,EGG,0,12,11,0
1764721706.1341934,13,"(0, 1)","(2, 4)",0,PLAIN,0,13,12,0
1764721706.9962015,12,"(0, 0)","(2, 3)",2,PLAIN,0,13,12,0
1764721707.036117,11,"(0, 1)","(3, 3)",0,PLAIN,0,13,13,1
1764721707.9585793,10,"(0, 0)","(3, 4)",2,PLAIN,0,13,13,1
1764721708.0139396,9,"(0, 1)","(3, 3)",0,PLAIN,0,13,14,1
1764721708.0466766,8,"(0, 0)","(3, 2)",2,PLAIN,0,13,14,1
1764721708.1830971,7,"(0, 1)","(3, 3)",0,PLAIN,0,13,15,1
1764721713.3173294,6,"(0, 0)","(4, 3)",1,PLAIN,0,13,15,0
1764721713.3516426,5,"(1, 0)","(5, 3)",2,PLAIN,0,13,15,0
1764721713.3851962,4,"(1, 1)","(5, 2)",3,PLAIN,0,13,15,0
1764721713.4204342,3,"(0, 1)","(5, 3)",0,PLAIN,0,13,15,0
1764721713.456797,2,"(0, 0)","(6, 3)",2,PLAIN,0,13,15,0
1764721713.702393,1,"(0, 1)","(5, 3)",0,PLAIN,0,13,16,1
1764723517.4860795,40,"(0, 2)","(7, 2)",0,EGG,5,0,0,0
1764723517.5244713,39,"(0, 1)","(6, 2)",1,TURD,5,1,1,0
1764723527.5671048,38,"(1, 1)","(6, 1)",0,EGG,4,1,1,0
1764725090.7565658,40,"(0, 3)","(6, 3)",0,EGG,5,0,1,0
1764725101.8063185,39,"(0, 2)","(6, 4)",1,TURD,5,1,1,0
1764725112.119285,38,"(1, 2)","(6, 5)",0,EGG,4,1,2,0
1764725121.5340936,37,"(1, 1)","(7, 5)",1,TURD,4,2,2,0
1764725131.2098079,36,"(2, 1)","(7, 6)",0,EGG,3,2,3,0
1764725141.277771,35,"(2, 0)","(7, 7)",1,PLAIN,3,3,3,0
1764725151.3839812,34,"(3, 0)","(6, 7)",2,EGG,3,3,4,0
1764725161.4721427,33,"(3, 1)","(5, 7)",2,TURD,3,4,4,0
1764725171.5639393,32,"(3, 2)","(4, 7)",0,EGG,2,4,5,0
1764725181.6548123,31,"(3, 1)","(3, 7)",1,PLAIN,2,5,5,0
1764725191.7462227,30,"(4, 1)","(3, 6)",0,EGG,2,5,6,0
1764725201.8238382,29,"(4, 0)","(2, 6)",1,PLAIN,2,6,6,0
1764725211.921001,28,"(5, 0)","(1, 6)",2,EGG,2,6,7,0
1764725222.0019548,27,"(5, 1)","(1, 5)",2,PLAIN,2,7,7,0
1764725232.0899787,26,"(5, 2)","(2, 5)",0,EGG,2,7,8,0
1764725242.1715105,25,"(5, 1)","(2, 4)",1,PLAIN,2,8,8,0
1764725252.2600696,24,"(6, 1)","(1, 4)",0,EGG,2,8,9,0
1764725262.4609725,23,"(6, 0)","(1, 3)",2,PLAIN,2,9,9,0
1764725272.6043284,22,"(6, 1)","(2, 3)",3,PLAIN,2,9,10,0
1764725277.6216674,21,"(5, 1)","(2, 2)",0,TURD,2,9,10,0
1764725281.9766603,20,"(5, 0)","(2, 3)",3,PLAIN,1,9,11,0
